text,sentiment
at another point she protests im human too you know,negative
she is only half right,negative
peter medak the director knows his business,negative
justin lazard as the doomed astronaut does nothing to enhance his hollywood credentials,negative
james cromwell his father is perfect in a short role,negative
marg heldenberger the dna scientist is pleasant and beautiful,negative
natasha is an exquisite ornament,negative
george dzunza knew and delivered what was expected of him as the dumb general that messes things up,negative
michael madsen was there,negative
black buddies do not usually survive in this type of movie but mykelti williamson manages to stay around for the final credits which is more that we can say for lazard,negative
synopsis nice girl susanne has sex with her boyfriend daniel in his car visits daniels rich family during thanksgiving at their mansion in the middle of nowhere and has sex with daniel again in the basement,negative
susanne and daniel must then decide where to hide from evil art thieves who shoot everyone else in the mansion to steal paintings,negative
brace yourself for one of those painfully obvious surprise endings,negative
comments thanksgiving,negative
for most its a time to be with your loved ones and enjoy a good homecooked meal,negative
for the makers of body count however thanksgiving is a time for multiple murders violence profanity family dysfunction and sex,negative
boy do i feel all the more better having sat through this crap,negative
alyssa milano the former child star of whos the boss matures to madeforvideo sludge like this movie,negative
someone somewhere thought itd be a great idea to pair her with rapper icet who has since gueststarred in the madeforthescifichannel series welcome to paradox,negative
this isnt exactly a winning combination,negative
outside of permanently ruining a holiday for me what else may be said for this turkey,negative
well it teaches us that beautiful attractive women who look strikingly like alyssa milano fall in love with nerds who drive down long winding roads with their eyes closed and complain about being english teachers,negative
it presents us with a heartwarming thanksgiving dinner attended by alcoholic stuckup rich white people waited on by black servants,negative
it shows us that old guys try not to laugh sit around and talk about the appeal of postmodernism during their free time,negative
and it proves that you can have sex in your parents basement when they have a dozen or so guests over and no one will notice,negative
before i go any further if any young male reading this has hopes of seeing alyssa naked forget it,negative
the filmmakers cleverly shoot the simulated sex scenes in a manner that makes sure you dont see any of milanos attributes,negative
they do however inexplicably throw in a scene where icet whistles jingle bells after killing people for whatever thats worth,negative
this film was originally titled below utopia,negative
perhaps they should have renamed it hell,negative
avoid this clunker,negative
the only two really good things that i can say about tarzan and the lost city are as follows jane march was very cute as jane and the movie was thankfully under 90 minutes in length,negative
if you havent already figured it out i didnt like this movie very much,negative
the plot was boring and contrived to the extreme,negative
tarzan casper van dien has now left the jungle and living in civilized society,negative
he is just days away from his impending marriage to jane played by the aptly named jane march,negative
back in his former home of africa a group of looters has found the key to locating a lost city,negative
mind you i never really figured out why they actually wanted to find this city,negative
anyway tarzans old jungle friend appears to him in a vision,negative
tarzan realizes that he must return to africa to help stop the bad guys from finding the lost city,negative
he leaves jane his first mistake in my opinion and travels to africa,negative
of course jane is hot on her ape mans heals,negative
the two of them are reunited in africa where they do battle with the bad guys,negative
sound like a dumb explanation of the plot,negative
its actually an improvement over the real thing,negative
the acting is just plain awful,negative
im not quite sure what casper van dien was doing in this film but it wasnt acting,negative
jane march wasnt a heck of a lot better but at least she is easy on the eyes,negative
compounding the bad acting was the fact that in many places the dialogue had obviously been rerecorded and ive seen better dubbing in some old bruce lee movies,negative
added to the sound problems was the cinematography,negative
this film was filled with beautiful african scenery,negative
but the panoramic scenery shots looked overexposed to me,negative
quite frankly i think you could probably do a better job capturing the beauty of africa with a camcorder than this bunch did with professional film equipment,negative
then we have the special effects,negative
special effects in a tarzan movie,negative
you are no doubt asking yourself,negative
yes friends the writers injected some very out of place supernatural elements into the story,negative
probably for the sake of using cgi since it did nothing but hurt the story,negative
in most parts they werent bad just nothing special,negative
but they were more than a little on the hokey side,negative
except of course when we got to the ridiculous climax of this movie,negative
the grand finales special effects went right into the toilet at that point,negative
it almost looked like they had run out of money,negative
these effects were of noticeably lower quality than those in the rest of the film and looked like something in an amateur video production,negative
i took one lesson away from watching tarzan and the lost city ape men and bones that morph into skeletal warriors dont mix,negative
stay far away from this version of tarzan,negative
mr nice guy is the latest jackie chan film so you should know what to expect,negative
a weak plot terrible dialogue very little acting ability but some jawdropping action sequences that nearly make the rest of it worthwhile,negative
however mr nice guy lacks the sparkle of jackies best efforts and its weaknesses are more glaring than ever,negative
jackie chan plays who else jackie,negative
this time out hes a famous chef who hosts an australian cooking show,negative
not that it ever makes a difference in the plot,negative
there are only two scenes of him cooking,negative
for the rest of the film somehow he mutates into jackie chan supercop,negative
it never does explain why his character has such superb martial arts skills perhaps he was in the same cooking class as steven seagal in under siege,negative
a tv newswoman diana gabrielle fitzpatrick covertly tapes a drug deal involving kingpin giancarlo richard norton and a local gang of toughs the demons,negative
although she only has one camcorder somehow the result is full of closeups and multiple angles hmmm,negative
shades of broadcast news,negative
anyway the goons discover diana and will do anything to recover the tape,negative
here lies another crucial flaw in the story doesnt anyone realize you can copy a tape,negative
oh well no one ever said jackie chan movies had to make sense,negative
as luck would have it diana runs across jackie and wouldnt you know it jackie accidentally ends up with the tape,negative
this leads to countless chase fight scenes which look like they could have been lifted from rumble in the bronx or nearly any other jackie chan movie,negative
in a move apparently designed to woo american and other englishspeaking audiences the film uses english as its primary language,negative
however that doesnt mean an end to the atrocious dubbing that has afflicted jackies recent americanized releases,negative
strangely many of the characters speaking english are overdubbed with english and poorly too,negative
whether this is just a very bad case of looping an effort to minimize accents or a simple case of nostalgia it does achieve the same level of distraction present in all of jackies dubbed films,negative
the plot in mr nice guy is negligible merely an excuse to have jackie on the run from various goons,negative
but even though plots have always been second to the action in jackies films it seems odd that the filmmakers have stuck us with this tired retread,negative
look if you have jackie chan playing a chef why not use that to your advantage,negative
watching jackie doing his stuff in a kitchen beating the bad guys with foodstuffs sounds like the perfect setup for innumerable comic stunts,negative
the action is a mixed bag here,negative
theres really only one no holds barred fight scenes that have become the trademark of jackies films,negative
it takes place in the arbitrary location of a construction site apparently for the sole reason that there are lots of nifty things lying around that can be useful ala jackie chan,negative
the action in the film is neither jackies best nor worst but you long for some more inspiration in the scenes,negative
the films gratuitous use of slow motion is distracting,negative
once or twice it may be useful to highlight a spectacular stunt sequence,negative
but to slomo jackie running,negative
either this is a nod to the sixmillion dollar man or a pathetic attempt to disguise the fact that jackie may be slowing down,negative
if youve seen all of jackies films and are in need of another fix go ahead and see mr nice guy,negative
however if youre just in the mood for some good action youd be better off hitting the video store for some of his better work such as supercop,negative
so much for sweet returns,negative
after smart horror films were starting to be made again after the exploitative 80s slasher movies starting with 1996s scream and followed by scream 2 urban legend and the original i know what you did last summer a film like i still know what you did last summer was bound to be made sooner or late,negative
it is a perfect example of the exact reason why horror films temporarily burned out and that is because they reached for the lowestcommondenominator in filmmaking favoring nonstop deaths and gore for suspense and trading in fleshed out likable characters for onedimensional nitwits,negative
it has been exactly one year since julie james jennifer love hewitt suffered through the ordeal of being terrorized by ben willis a psychopathic fisherman whom her friends and she accidentally hit in the middle of the road and then thinking he was dead dumped him into the ocean,negative
since then julie has relocated to boston university and although often paranoid and haunted by bad dreams she has been able to put her life back together,negative
when julies friend karla brandy is called up by a radio station and answers correctly what the capital of brazil is she wins a vacation to the bahamas for four people which also includes karlas horny boyfriend tyrell mekhi phifer and will matthew settle who karla sets julie up with after her own boyfriend ray freddie prinze jr also returning from the original doesnt show up,negative
when they reach the secluded island they discover it is the last day of the open season and will be stranded there for the 4th of july weekend with a few employees to fend off a violent storm headed for them,negative
of course julie her friends and the workers arent the only ones there as the murderous ben willis dressed in fisherman garb returns to seek revenge on julie once and for all,negative
it is a sad state of affairs when a movie like i still know what you did last summer is made,negative
i am a very big fan of horror movies and so it is especially disheartening to find out that this sequel to ikwydls which i am a fan of is almost an exact replica of a friday the 13th movie,negative
while the original focused more on the story and characters as well as genuinely suspenseful moments thanks to the screenplay by kevin williamson who didnt return to write the sequel and it shows i still know,negative
has no story to speak of and is so vacuous of ideas that the filmmakers were forced to have a murder occur every five minutes just to keep the audience interested,negative
also gone are any signs of character development and since every single character died before i got to know them all i was left with was to stare at the screen indifferent to what was going on,negative
while i cared about the fates of the characters in the original it made no difference to me in this sequel who lived and died,negative
they were all paperthin and pointless except to become victims to the lethal hook of the fisherman,negative
another element that made the original so memorable were some superbly crafted setpieces like the store sequence with sarah michelle gellar but there are none to speak of in this sequel although they do come close at one moment with brandy,negative
since so many people were killed every couple minutes the suspense and scares evaporated faster than salt in water,negative
also of note is the mystery of the second killer and accomplice to ben but it is obvious from the first frame who it is and so i couldnt even have fun at that like i did in the scream movies and urban legend,negative
it figures that just as slasher films were starting to get some recognition again a film would come along and ruin it for everyone else,negative
maybe the people who made i still know what you did last summer should have realized that in order to make a good movie you must have a screenplayor at least one that isnt such a black hole for thoughts and ideas,negative
the ending of the film inevitably leaves the door wide open for a third part but judging from this amazingly lackluster first sequel everyone involved should have quit while they were still ahead,negative
a sensuous romantic comedy about as appealing as your average lightweight tv sitcom,negative
there is no special ingredient on the menu for what is dished out its the kind of stuff ive seen before and was made nauseous by its silly idea of love and what it thinks is funny,negative
the film plans to exploit the beauty and sweetness of its delicious star pen lope cruz who plays a brazilian chef with a magical touch for bringing out the spices in her preparations the aromas just sensually waft from her cooking pot but who cant get by on looks alone in this transparently predictable story,negative
pen lope was wonderful in pedro almod vars all about my mother but here she is so visible in such a stale story where she can only smile and tease the audience by having us see a constant barrage of cleavage shots as she bends when cooking that she somehow looks ridiculous as if she got egg all over her face,negative
the best you can say about her is that shes not to blame for this picture being so off,negative
this exploitation of sex film without even delivering nudity or sex is in my opinion worst than a raunchy film that delivers what it says it will,negative
the story is all about the love motion sickness and cooking ability of isabella cruz who is born in bahia brazil and learns to cook at an early age from her parents cook,negative
to cure her motion sickness her parents tried every remedy until they went to a spiritualist who prayed to the goddess of the sea for her cure,negative
she is able to control it now as long as she doesnt drive a car ride elevators follow in dancing and is the woman on top when making love,negative
in other words she has to be in control of things,negative
in her small fishing town she falls in love with a handsome macho latin waiter toninho oliveira murilo ben cio and marries him,negative
they open up a successful restaurant where she slaves away in the kitchen but he gets all the credit for it even though hes a loafer,negative
one night she catches him in bed with another girl and decides to leave for san francisco,negative
we dont see her in flight so i cant tell how she handled her motion sickness problem unless she flew the plane,negative
she visits her friends apartment monica harold perrineau jr who is a crossdresser blending right into the san francisco scene,negative
to cast away her love for the irresistible toninho she calls her spiritualist friend and gets her to cast an irreversible spell freeing her from ever loving him again,negative
her luck changes when a local tv producer cliff mark feurerstein gets a whiff of her cooking and storms into her cooking class as if were in a spell and presents her with her own live tv cooking show,negative
you can really write the script from here on by yourself as the despondent toninho begins to realize what a good thing he had but things continue to go bad for him there is a curse he caused on the fishing in his village there is no chef to replace his wife as the restaurant is about to close for good,negative
so he comes to san francisco figuring he can charm her again,negative
he brings along with him his guitar playing musicians the ones he used when courting her when he serenaded her under her window,negative
he sees his wife on tv with monica as her sidekick the yuppie tv producer chasing after her and sees that she is no longer charmed by him,negative
when he sneaks on her tv show set and tries to woo her with his musical group and him singing corny love songs to her the ratings go up and hes hired as a regular on the show,negative
the show gets so big that the network honchos come onboard taking it national,negative
but they want to change the ethnic flavor of the show get rid of monica because hes a freak have isabella cook with tabasco instead of the brazilian peppers she uses and they change her ethnic dresses to lowcut vanna white type of sexy dresses,negative
cliff her wouldbe boyfriend acts creepy and sides with the network bigshots even though he loved everything she did,negative
these tv scenes were not only bad stereotype scenes of tv honchos they were revolting,negative
it was an insult to ones intelligence,negative
im sure that im not spoiling the ending for anyone when i tell you that toninho reforms his macho ways and together they cook up a meal that breaks her spell of loving him again,negative
if the film wasnt terrible enough monica and cliff act on their attraction for each other and become lovers,negative
it was so awkwardly done that it had no sense of truth or humor to it,negative
this film might as well have been made by the same network guys featured in this film because it doesnt look or feel like an almod var film the type of film it aspired to be but more like a film that was interferred with from above,negative
its more like a futile commercial film that is more annoying than charming and more dull than chic as it searches for box office heaven,negative
at one point in this movie there is a staging of an opera that goes completely wrong,negative
but one member of the crowd stands up and cheers thinking the performance was planned and applauding it for their efforts,negative
thats dirty work in a nutshell,negative
a very different kind of movie,negative
this is not a movie that i can easily review,negative
the critic in me analyzes the structure plot acting characters,negative
and,negative
tells me this movie is terrible,negative
but the norm macdonald fan in me had me rolling on the floor laughing,negative
this movie plays more like an hbo sketch comedy than a movie,negative
its a one note concept,negative
mitch and sam need 50000 in order to bribe a doctor to give their father a heart transplant before other more needy patients,negative
realizing they are very good at revenge plots they open a revenge for hire business eventually running afoul of a rich businessman played by christopher macdonald who after roles in happy gilmore and veronicas closet seems typcast in this role who sends them to destroy a building that mitch learns is the home of his girlfriends grandmother thus leading them to plot against the rich businessman on the night of the grand opening of a new opera house,negative
first the critic in me,negative
the plot is the standard poor guy vs evil rich guy device where the main character meets the girl of his dreams along the way,negative
heres the catch,negative
none of the characters are sympathetic,negative
theyre all selfish jerks who dont care who they hurt in their attempts to do whatever they want,negative
the jokes are juvenile crude appealing to the worst elements in people,negative
theres jokes about prostitutes the homeless beastiality anal sex,negative
theres even a subplot thats developed it seems only to make jokes about infidelity and incest,negative
and i loved watching it,negative
i was a huge fan of norm macdonalds sarcastic tothepoint comedy on saturday night live and this movie is an hour and a half of it,negative
norm macdonald takes a joke strips it to the core and tells it like it is with a dry wit,negative
like the scene were he and his friend are learning the ropes at a new construction job,negative
the foreman goes over the basics which mitch and sam dont understand,negative
how do they get out of it,negative
by admiting they lied on their resumes and dont know a thing about construction,negative
and surprise they get fired,negative
the characters are incredibly meanspirited,negative
theres a father whos loud and obnoxious a gambling addicted doctor played by chevy chase who tells sam of his fathers condition by saying if i were a gambling man id put a lot of money on death,negative
the businessman cole who always has his dog spunky and does who knows what with it,negative
and then theres mitch and sam who thinking they can get 50000 by destroying a building ponder how their actions would ruin the lives of the residents,negative
too bad we have to do it mitch says,negative
heres a movie where every joke that is executed as it is set up where you see every punchline coming where every spot profanity could be used and then is used,negative
at least the film is honest and makes no mistake that it is anything more than idiotic,negative
but at least it isnt dull and it isnt predictable,negative
and thats the way it should be,negative
its sketch comedy and if youre a fan of norm macdonald youll love it,negative
the jokes are crude the characters are mean to the core the attitude of the movie is that it just doesnt care,negative
if you dont like norm macdonald or stupid movies then you probably wont like this one,negative
the jokes are crude the characters are mean to the core the attitude of the movie is that it just doesnt care,negative
so before seeing this one tune your mindset and prepare for a slew of norm macdonald humor gay animal sex prison rape jokes uncaring characters and one last performance from chris farley,negative
the critic in me says but i give it an 8,negative
i just couldnt stop laughing,negative
americas favorite homicidal plaything takes a wicked wife in bride of chucky and their unholy matrimony is something old nothing new,negative
the burning question on the minds of most moviegoers however has nothing to do with nuptial specifics or even how the movie stacks up but rather whether or not the duo gets down and dirty on their bloodsoaked honeymoon,negative
the answer is a sickandtwisted yes and viewers are treated to a shadowy glimpse of some hotenoughtomeltrubber or at least singe it lovin,negative
guess theyre anatomically correct,negative
chucky again voiced by brad dourif of course is the star of the childs play series a my buddytype doll possessed by the spirit of a slain serial killer,negative
in bride the plot heh picks up with his girlfriend tiffany jennifer tilly resurrecting chuckys remains he was blown up at the end of childs play 3 with the help of a black arts manual called voodoo for dummies,negative
silly mortal,negative
before long shes also been reduced to shinhigh figurine status and the plastic incarnations of these onetime lunatic lovebirds hit the road to scope out some potential new human bodies,negative
the rest of this rocky horror puppet show plays out as tiff and the chuckster stalk a young couple nick stabile and katherine heigl with conjugal plans of their own leading them towards a new jersey grave where a magical soultransferring amulet allegedly lies in wait,negative
along the way our murderous barbie and ken go through postmarriage motions similar to any given pair of newlyweds bicker argue kiss and make up,negative
but when they squabble over whos going to do the dishes watch out,negative
hey even faux people have got to work through their problems,negative
director ronny yu keeps the mayhem flashy and stages an inventive scene or two but not even visual flair can make up for the fact that these creepy kewpies are neither scary nor menacing,negative
when one of them charges its nothing a good forward punt couldnt take care of,negative
and when a climactic chase scene is needed one of the dimbulb protagonists must pickchuckyup so the demonic toy can force his hostage to run at gunpoint,negative
throw in some silly casualties and a ridiculous ending will son of chucky be next and this is a bizarrely bad 89minutes at the movies,negative
as is the thing to do in post scream slasher cinema don mancinis screenplay slathers on the injokes and genreparody,negative
but little of the humor succeeds proving selfreference can be completely worthless when it lacks bite,negative
to be fair though most of bride of chucky is on autopilot so its not quite right to single out one misfired aspect of the film,negative
similarly shaky the acting ranges from screeching camp to boring bland the effects arent that special and the story is one big groaner,negative
heres hoping chucky and his entire clan past present and future rest in peace,negative
actually im fairly sure the experience of having my flesh torn and mutilated by barbed wire would have been more positive than watching this movie,negative
baywatch babe pamela anderson lee proves once and for all that she should keep her doubleds on the small screen,negative
at least there you dont have to pay to see her cleavage,negative
and for those viewers out there who would only lay down money for this movie in hopes of seeing pam topless hate to burst your bubble but there are no fullfledged nude scenes in barb wire,negative
you wouldnt be reading this review right now if i had known that fact going in,negative
i cant go back in time and reverse my mistake but i can warn other horny teenage boys out there,negative
they do tease us a few times with scenes where you almost see her topless but if she is nude its so quick you cant even tell for sure whether youre seeing her andersons or not,negative
a nipple hallucination sort of thing,negative
barb wire was adapted from a comic book interesting because pamela is probably the only woman who looks like a comic book character in real life even wearing lowcut leather to do office work businesswoman bondage wear and having unreal body proportions,negative
yes like the mona lisa pamela anderson is a manmade beauty probably in more senses than one,negative
she is a definite beauty though and looking at her is never an unpleasant experience,negative
youd just think the woman who began her career as a playboy playmate wouldnt have any reservations about appearing nude in the movie because its obvious she wasnt pulling a sharon stone and trying to make people pay attention to her acting skills,negative
i mean she shows off more cleavage here than a jewelers convention,negative
the movie is set in the year 2017 the worst year of my life pam says,negative
the worst movie of the year i say,negative
america is going through a second civil war and pamela is a nightclub owner in the only free city in the nation silicone valley i think,negative
she also hires herself out as a bounty hunter when the price is right posing as first a stripper and later as a prostitute,negative
but dont call her babe,negative
she hates that and reminds us of that fact way too many times,negative
imagine a woman who does a trapeze strip tease in a bar while having a hose sprayed on her being referred to in such a sexist demeaning term,negative
a liberated woman like pamela anderson shouldnt have to hear words like babe during a strip tease especially since that movie about the talking pig was such a success,negative
the plot haha revolves around a pair of contact lenses that allow their wearer to pass through the congressional directorates retina scanners,negative
in the words of one of the characters theyre more than meets the eye,negative
reminds me of the transformers cartoon and i sure wished the movie could somehow be transformed into something decent but that never happened,negative
no the movie just continued on its path of lame action scenes starring pamela vandamme bigbusted kickboxer and her resistance accomplices exboyfriend axel tamuera morrison and cora victoria rowell,negative
thank god they didnt name her cora reef,negative
one bad character name is more than enough,negative
pamela originally doesnt take sides giving some speech about shes only loyal to the money they pay her but she changes her mind once the congressional bastards kill her blind brother jack noseworthy of bon jovi always video fame,negative
i still dont know if barb wire is a step up or step down for noseworthy but he definitely is nose worthy even if he isnt sponge worthy,negative
pam gets ready to avenge his death by grabbing up an armful of semiautomatic weapons and strapping an ammunitions belt to her chest,negative
its not rambo,negative
its bimbo,negative
mark my words barb wire will be all over the cinemax network in a year,negative
its got all the elements of the directtovideo releases featured on hbos bastard cousin the cable channel id never watch if it didnt somehow come free,negative
its got the nontitillating scenes of voyeurism laughable flashbacks bad dialogue and action cliches out the wazzoo,negative
theres even a narrator at the beginning setting up the movies premise while the words scroll up the screen,negative
someone needs to tell pamela the wookie this aint star wars,negative
if youve seen any action flick of the past fifteen years youll recognize plenty of lifted elements,negative
barb wire has the obligatory trucks flipping over car crashes explosions broken glass and slowmotion shots of bodies falling hundreds of feet to their death,negative
this is one of those automaticpilot movies anyone could write or direct,negative
barb wire has only two things going for it,negative
and i think you know what those two things are,negative
the premise of this movie is well pretty farfetched,negative
tom berenger plays shale a mercenary who is temporarily out of work those fools at the cia have denied his existence just because he and his buddies botched a job in cuba,negative
fortunately his girl friend diane venora a teacher at christopher columbus high school in miami gets her knee cap broken by a disgruntled student creating a job opening for shale as a substitute teacher,negative
not telling his girl friend who might object on pedagogical grounds he creates a number of fake higher degrees for himself from yale harvard princeton et al and begins his tenure as a high school teacher,negative
the students junkies drug dealers gang members sleazy sluts icepick wielders you,negative
get the picture dont really take to him right away so he hits one in the face with a can and breaks a few fingers,negative
this gets their attention to a certain extent so he tells them the story of the vietnam war see some homeboys from the north tried to muscle in on the turf of the homeboys from the south,negative
oh yeah now they can dig it the problem is just that nobody ever explained it properly before,negative
but wait,negative
there are drugs being dealt in the school itself,negative
and behind the whole scheme in cahoots with the head gang the kod no not cod but knights of destruction really is none other than the,negative
upright excop principal played by the forgotten ghostbuster ernie hudson,negative
so shale does what any good teacher would do,negative
he gets his buddies together they gather together a bunch of bazookas and other major weapons explosives and cool stuff like that and they have a big showdown against the drug dealers and kod at the high school,negative
ok so the premise is not just farfetched its downright dumb,negative
if this were a hong kong action comedy we might just accept it but it takes itself far too seriously to be truly fun,negative
oh it has its moments how one can truly hate a movie in which huge really huge amounts of cocaine are delivered in school busses,negative
and to be fair it is almost never really boring as the action is interrupted by only short sequences of actual story,negative
but over all this is pretty much a madefortv movie with more and bigger explosions and more foul language,negative
in fact it reminded me of miami vice without the production values babes in skimpy bikinis and pastels,negative
if you can sneak into the theater without paying go for it,negative
otherwise wait for video,negative
the flying inkpot rating system wait for the tv2 broadcast,negative
a little creaky but still better than staying at home with gotcha,negative
pretty good bring a friend,negative
amazing potent stuff,negative
perfection,negative
see it twice,negative
plot a rich psychiatrist with a great home life gets his cute daughter kidnapped by some bad guys who want him to extract some information from the mind of one of his nutty patients,negative
of course the patient is not cooperative and the doctor only has a few hours to comply with their demands before they kill his daughter,negative
pretty good premise no,negative
critique if youre not a fan of movies packed with plot holes inconsistencies and yes even more plot holes heed my words and skip this hollow thriller,negative
and i dont like saying that either since this film actually had some potential and started off pretty well,negative
sure the story is basically just an amalgamation of ransom primal fear and nick of time pureed into one but the whole psychiatrist working against the clock thing actually had me engaged at first,negative
but its at about the halfway mark of this movie that the bottom drops out and all that were left with are a lot of questions and very few plausible answers,negative
we get the overly smart kid who manages to pull one over on the bad guys,negative
we get a weak woman with her leg in a cast beating the crap out of a tough bad guy,negative
we get douglas character a new york uppedity psychiatrist suddenly turning into an action hero with moves and attitude to boot,negative
and what about the films main plot point,negative
why would the bad guys still give a crap about this thing after 10 years and even more so why would they only give the shrink until the days end to do his part,negative
you waited 10 years whats another few days or why not set up another heist instead,negative
ill tell you why its because we wouldnt have a bad movie otherwise thats why,negative
and many many more,negative
ugh whatever the case it was just about the time that douglas character suddenly removed murphys character from the mental home and how come she went with him so nicely,negative
i thought she didnt trust him that i turned to my buddy and asked when the movie had turned into a joke,negative
and a few bogus chase and action sequences later we were left with a longwinded ending that did little to answer any other questions i mightve still had and actually brought up even more contradictions,negative
badly put together this movie features some decent acting some nice cinematography and an initially interesting premise but loses it all in a haze of plot miscues which ultimately leave you with little care for anyone,negative
in fact if it wasnt for brittany murphys excellent portrayal of a traumatized teen jennifer espositos embarrassing performance as a police woman yeah right,negative
watching her delivering lines was the funniest part of this flick but it wasnt supposed to be and michael douglas cool regular guy part there would be little reason to remain seated until the end of this picture,negative
incidentally can anyone please give me one good reason why espositos character was in this movie in the first place,negative
she was completely superfluous,negative
and on top of all that by the end of this flick the director seems to have realized how dumb the audience must be to have bought most of the garbage that hed been shoveling out for the hour and a half prior and decides to add insult to injury by flashing back to an earlier characters death when one of the bad guys dies just so we know as an audience that the two are interrelated somehow,negative
ooooh thanks mr fleder i,negative
appreciate the spoonfeeding dude yum,negative
yum but,negative
how about explaining every other plot point in your film that made no sense,negative
whatever,negative
either way i dont give a rats ass because this movie is a dog and thats unfortunate because it actually did have some good points going for it,negative
see it if you like dumb thrillers,negative
incidentally if you appreciated along came a spider you will likely enjoy this film as well,negative
they both start off with interesting premises only to toss all logic and sense out the window about halfway through,negative
wheres joblo coming from,negative
along came a spider 410 girl interrupted 510 kiss the girls 710 primal fear 710 seven 1010,negative
if youve seen the trailers or commercials its rather difficult to really figure out what this movie has in store,negative
well its hard to tell after watching the movie as well,negative
bruce willis is a resident of the future and it is a rather bleak future,negative
the worlds population had disintigrated into a mere 200 000 and is no longer ruled by humans but animals,negative
the reason,negative
in 1995 an organization called the army of the 12 monkeys contaminated the world with a pure virus thus wiping out practically the worlds population in a mere month,negative
bruce willis character is one of the surviving few but is enslaved by scientists as are most of last living humans,negative
they barter his freedom by sending him on an assignment and having him do the ultimate task go into the past find the leader of the army of the 12 monkeys and kill him,negative
well this explanation didnt come easy,negative
although the movie is very thought provoking of us as a people our future and the evilo in the world as a story it is very confusing,negative
and dragging,negative
i know a movie isnt keeping my interest when i fidget in my seat or feel the need to look at my watch only to find that its only been an hour passed,negative
terry gilliam has a certain style that i realize many appreciate and i havent watched his previous work brazil but this movie felt like it took too long to tell and yet when one realizes the end is near because it is very easy to figure out you wish it were more complex and not to mention that the movie is depressing is the only reason why it did invoke emotion from me,negative
director andrew davis reworks his fugitive formula and the results are about as exciting as his last film the dreadful comedy steal big steal little was funny,negative
keanu id rather play music than play another action hero reeves is the grad student on the run who along with his superfluous sidekick rachel weisz has been framed for a sabotaged science experiment that vaporized eight chicago city blocks,negative
the mushroomcloud explosion is a knockout and easily the best part of the movie,negative
or as one audience member succinctly summed it up whoa,negative
false information implicates their involvement and boy and girl are soon on the run fleeing over open drawbridges across icy lakes and through the corridors of power at a topsecret underground energy facility,negative
aiding and abetting is the teams shady mentor played in an excellentbutso what performance by morgan freeman,negative
brit brian cox is also about as the behindthescenes bad guy,negative
he has some fun fiddling with a southern accent,negative
unfunny overscored and without a single shred of suspense chain reaction is the summer movie to walk out on,negative
if you make it to the end a mess of crosscutting involving another imminent explosion youll hear somebody say i guess its time to go,negative
heed that warning,negative
ok i admit iti find camp amusement with the spice girls,negative
yes the same spice girls of the gimmicky individual identities they of the annoyingly infectious bubblegum pop hooks and cheesy unifying mantra of girl power,negative
but not even their guilty pleasure appeal isnt enough to carry their big screen debut a junky mess which would be more aptly named shite world than spice world,negative
the film begins amusingly enough with a cheeky 007esque title sequence in which the british quintet scary melanie brown baby emma bunton sporty melanie chisolm ginger geri halliwell and posh victoria adams are introduced one by one to much to my surprise excited and only slightly mocking cheers from the press audience as they croon the silky ballad too much a tune that would sound right at home in an actual james bond film,negative
a few minutes and an elton john cameo later comes an introductory tour of the numerous plotlines that run through the film 1 the spicy ones go on a european publicity tour leading up to their first live concert at londons royal albert hall 2 a film producer george wendt and a screenwriter mark mckinney pitch various film ideas to the girls manager clifford richard e grant 3 a documentary film crew follows the girls 4 a pregnant mate naoki mori of the group rapidly approaches her due date and 5 a tabloid publisher barry humphries attempts to destroy the group with the help of a sneaky shutterbug richard obrien,negative
capped off by a live rendition of the girls bouncy hit say youll be there a wealth of laughs and merriment is sure to follow right,negative
wrong its all downhill from there as spice world collapses into a series of misfired comedy sketches,negative
i must give the girls credit for their refreshing willingness to make fun of themselves but writer kim fuller and director bob spiers can barely come up with a funny joke between them much less a organized framework for all the wacky goingson,negative
spice world jumps from vignette to vignette subplot to subplot with no direction and little sense at one minute having the girls meet with aliens no joke and at another having them stage a daring rescue of two young fans who fall into the water during a boat ride,negative
while a decent joke slips through the cracks here and thereduring a dance bootcamp scene the girls sing the lyric we know how we got this and courage and a wonderbra much of the material is not even funny on the chuckle level,negative
some gags are just plain pointless such as roger moores recurring role as the mysterious chief who dispenses cryptic metaphorheavy advice to clifford,negative
the only reason why i can think anyone would find that funny is the fact that moore once played james bond,negative
ha ha,negative
as weak as the script is i think theres one insurmountable problem with even attempting to make a spice girls movie and that is the girls themselves,negative
the point is not that they cant act and for the record they really cant but that their individual personas which works as a gimmick over the span of a fourminute music video are too thin to survive outside of the truncated video bite mtv world,negative
posh who garnered the most enthusiastic cheers during the introductions comes off best by default because her persona rich bitch most easily translates into character in a film,negative
babys persona young innocent to a lesser extent also works but the remaining girls identities are a little harder to flesh out,negative
there really isnt much to do with sporty besides having her exercise every so often which is exactly what fuller and spiers do and after all what exactly entails being ginger or scary,negative
apparently just their wardrobes,negative
spice world manages to pick up some steam in the late going following a flashback performance of the spices signature hit wannabe,negative
the song is as grating as ever but the energy of the number gives the proceedings a muchneeded shot in the arm setting the stage for a wave of selfreferential humor stemmed from the screenwriters film ideas the film almost mirrors robert altmans the player in the way the film snails into itself,negative
