text,sentiment
of course it was not right for the father to rape his children and of course they couldnt have fought back then and of course this has created scarring suppression inside them,positive
and yes its thearapeutic for one to release the truth years later when they know it could easily destroy the one who emotionally destroyed them earlier,positive
but then again the father after all is not a totally bad guy and we can see the emotional complications that arise thanks to a performance by mortizen which is just so great and touching that while we do believe that he could have raped his children years earlier we also see a man who has also learned to live with what hes done and deep down feels true guilt that is only now beginning to surface,positive
the final scene involving mortizen and everyone else is utterly devastating thanks to him and thomsen whose performance is utterly flawless and equally emotionally complex,positive
everyone else is flawless as well the actors never seem to be stepping into the shoes of their characters as much as they do walking comfortably in them,positive
the actors or writers have not made the mistake to judge these characters in the slightest there are no whites or blacks but instead all grays exactly like life,positive
as such the celebration may be the one truly bizarro film of the year a work of art so eerily close to reality that its utterly disturbing and utterly fascinating,positive
one of kyle mclachlans earlier cinematic features this movie has had an obvious influence on such films as the terminator 810 species 710 and the more recent fallen with denzel washington,positive
plot a sciencefiction picture set in modern times this thriller follows the exploits of an entity from outer space who likes to inhabit human bodies use them up until they are completely worn out and then switch over to the next available receptacle,positive
fbi agent mclachlan and local top cop nouri are charged with the capture of this thing before its too late,positive
critique this fastpaced urban equivalent of the thing 810 checks in on all cylinders for ultraviolence god knows how many people died in this movie action and an overall rock n roll attitude,positive
then again how can you go wrong with an alien that likes the ferraris guns heavy metal music and sexy girls,positive
granted the plot isnt the most elaborate of tales alien bad find alien kill alien but i can honestly say that i was never once bored during the viewing of this entire picture,positive
i wouldnt recommend it to those who dont like car chases murders and bland acting but for all the rest of you out there those who enjoy putting away their brains every now and again sitting back slamming back some salsad nachos and relishing in the cheeze some call film,positive
have a blast,positive
two scenes to watch for are both within the first ten minutes of this gorefest,positive
the opening sequence is one of the most rockin scenes to open any action movie and the subsequent extraterrestrial transformation is another eyecatcher,positive
even the late 80s special effects were okay,positive
followed by the hidden ii in 1994,positive
little known facts this film was kyle maclachlans first nondavid lynch foray into the world of feature films,positive
his first two movie appearances were in lynchs wretched dune 410 and the sensational blue velvet 8 510,positive
warren beattys bulworth is a caustic political comedy that doesnt attack any particular political group but rather the ingrained insincerity that has infected the american political system,positive
some might think this film is vulgar and in many ways it is,positive
however as loud and raucous as it is bulworth speaks the truth which is almost always ugly to hear,positive
beatty who directed the film and cowrote the script with jeremy pikser the lemon sisters stars as incumbent u s senator jay billington bulworth who has one of the best politician names in cinema history,positive
bulworth is a democrat and in beattys view he is symbolic of everything that has gone wrong with the current democratic party,positive
once an ideological liberal like beatty still is bulworth has long since succumbed to the materialistic pressures of washington,positive
instead of waging the battles for the impoverished and the downtrodden which was once the calling card of democrats bulworth has become another sellout money hound if hes not accepting illegal bribes from the insurance lobby or taking campaign contributions from the chinese hes making windbag speeches that start with the amusingly clintonesqe statement america is standing on the doorstep of a new millennium,positive
blah blah blah,positive
when the film opens it is a few days before the 1996 primary elections and bulworth is sitting at his desk weeping because he realizes how corrupt he has become,positive
in a fit of desperation he takes out a 10 million life insurance policy from a dirty insurance rep played by paul sorvino part of a shady lobby deal to kill a threatening bill in committee and then hires a hit man to kill him although he doesnt know who the assassin will be or when the hit will take place,positive
knowing that he will soon be dead bulworth unleashes his own brand of political rhetoric on the world which is made up of politically incorrect truths about the state of american politics and the society in general,positive
at a compton church he tells the group of africanamericans that they will have no power in the u s unless they put down that malt liquor and chicken wings and get behind somebody other than a running back who stabs his wife,positive
later in a particularly hilarious sequence bulworth mixes with the hollywood elite then insults the quality of their movies and informs them that the only reason hes there is because my guys always put the big jews on my schedule,positive
all throughout this physically and politically suicidal escapade bulworths chief of staff dennis murphy oliver platt follows behind in a state of constant shock and bewilderment,positive
platt has some of the movies funniest scenes as he makes murphy into a politically savvy but nonetheless clueless assistant who is forced to watch his own career teeter at the brink of being flushed down the toilet,positive
his constant halftruthtelling and spindoctoring to cover bulworths stampede is equaled in its perversion only by a selfrighteous reporter nora dunn who acts like murphys refusal to explain bulworths actions something he really cannot do is somehow an act of treason,positive
when bulworth decides he wants to live after all and therefore must constantly evade a grimlooking assassin to be whos trailing him at every turn he hides out in the ghetto complete with a stereotypical gangsta wardrobe which he wears to one of his television interviews,positive
at this point beatty abandons much of the political aspect and dives into a cartoonish exploration of the black innercity experience,positive
bulworth becomes friendly with a young black woman named nina halle berry who he meets at the harlem church rally,positive
she has a toughtalking brother who is deep in debt to a local gangster named l d,positive
don cheadle of boogie nights who also becomes involved in bulworths campaign,positive
some of the scenes in the ghetto ring true but much of it feels like a lighter version of scenes depicted in more intense innercity films like boyznhood 1991 and menace ii society 1993,positive
bulworths chief liability is beattys insistence on having his character adopt a clumsy style of rap as his new communication device,positive
instead of speaking at political rallies he breaks into a kind of rhythmless rap style that is a reminder of why almost all hiphop stars are black,positive
its hard to tell whether beatty is being humorous by being so bad or whether hes actually that incompetent,positive
at any rate the rap sounds more run d m c,positive
than snoop doggy dogg which makes the film seem dated instead of contemporary,positive
beatty would have been better off simply adopting some of the innercity lingo and working that into his speeches instead of trying to sound like l l cool j,positive
other than that bulworth hits all its targets with wry hilarious accuracy,positive
the film is like a letter bomb to the democratic party and even if you dont agree with beattys liberal message about the unrequited duties of the federal government it is hard to deny the impact the film has in exploring the monetary and moral debauchery that infests modern politics,positive
unlike primary colors which opened earlier this year bulworth doesnt try to tiptoe around the truly painful issues that hit close to home instead it takes them deadon,positive
at one point during brian de palmas crime epic scarface the radiant michelle pfeiffer turns to a ranting al pacino and pops a question that the audience has no doubt been wanting to ask for themselves cant you stop saying fuck all the time,positive
fucking good question that,positive
it may not be an honour that instills the filmmakers with pride but as far as i can tell oliver stones script contains the said expletitive more times than any other film in cinema history,positive
yet it would be a shame if bad language is all de palmas scarface is remembered for because this is a damn fine gangstar flick,positive
the overall structure is similar to howard hawks 1932 original but this time the scene has switched to miami florida and our antiheros chosen vice is cocaine traffiking,positive
pacino sporting a thick cuban accent gives one the best performances of his career golden globe nominated as tony montana a cuban refugee with a criminal past who flees castro and comes to america to live the american dream,positive
and live it out he does with lashings of violence abuse murder and the funny white powder,positive
from his earliest jobs as a drug runner for various middlemen tony montana makes it clear to everyone he meets that hes not a man to be fucked sorry,positive
soon hes the king of the cocaine heap but his hot head and an increasingly out of control drug addiction prove his undoing,positive
never do your own stash warns one character early in the film,positive
as sure as night follows day the emperor of miami eventually falls,positive
writer oliver stone and director brian de palma make an explosive combination here,positive
stones script offers solid storytelling and some fine character development,positive
montana is fascinating uneducated but calculating a straight shooter who speaks from the heart an ambitious violent man yet one with a conscience,positive
a man fiercely protective of his beautiful 20 year old sister not wanting her to be sucked into the glitzy dangerous world which he inhabits,positive
pacino is dynamite taking to the role with a brooding bristling energy which in his more recent films has often degenerated into just simple overracting,positive
pfeiffer also registers strongly as the gangstar mole with no inner life,positive
only once does tony express real affection for her and his desire to have children and even then you sense all he really wants is a regular screw and a beautiful object to show off to his friends and shes happy to oblige,positive
this isnt as meaty a role for pfieffer as sharon stones was in casino but its an effective one nonetheless and she aquits herself well,positive
as director de palma sets up a number of dramatic scenes with his typical stylistic brauva,positive
the escalating tension he creates in various mob situations a drug deal gone wrong an assination attempt is often thrilling and in this respect he is every bit the equal of scorese and coppola,positive
where he differs from say coppolas godfather trilogy is in his overall treatment,positive
coppola gives his crime sagas an operatic sweep whereas in scarface de palma opts for a grittier feel,positive
and it perfectly suits the material,positive
the only major botch is giorgio moroders mostly crap synthesier score,positive
its just not right and unfortunately compromises the impact of some otherwise good scenes,positive
as expected scarface is very violent at times but you shouldnt be watching gangster movies if that upsets you,positive
at over two and a half hours in length its a true epic and if youre a fan of the genre youll love f kfilled minute of it,positive
bruce willis and sixth sense director m night shyamalan reteam to tell the story of david dunne willis a stadium security guard who has been having some problems at home that are affecting his relationship with his wife and child,positive
on a return trip from new york where he was trying to get a job dunne is in a horrible train accident that he is the only survivor of,positive
to make things even stranger dunne has also escaped the accident completely unscathed,positive
a comic book art dealer named elijah price samuel l jackson who was born with a degenerative bone disease that causes his bones to be so brittle that they break constantly has been seeking out someone like dunne his entire life,positive
price felt that there had to be someone exactly the opposite of him,positive
someone whose bones would be so strong that they would never break,positive
price contacts dunne and convinces him to come down to his gallery for a talk where he suggests that dunne could quite possibly be something akin to a superhero from the comic books price used to read when he was a child,positive
dunne doesnt believe him at first but price assists him in discovering his powers and helps him hone his craft until he discovers what his true calling really is,positive
m night shyamalan had a tough act to follow with his sleeper hit the sixth sense,positive
how exactly does one follow up on one of the biggest and most popular thrillers in recent years,positive
for shyamalan the answer must have come as easy to him as nuclear physics does to kindergartners,positive
does this new film measure up to his breakthrough box office smash though,positive
the answer to that question is not a very easy one either,positive
as far as pacing goes the sixth sense seemed almost interminable,positive
it wasnt until the surprise ending was revealed that i realized the film was actually intentionally and perfectly paced in order to give the audience ample time to reconnect all of the information they had seen once the climax had been reached,positive
for unbreakable shyamalan gave the film a much more satisfying pace which in many ways blows away the film that had come before,positive
the story moves along at a steady pace and shyamalans direction is excellent with the camera almost constantly moving,positive
there are tons of great shots in the film not least of which is a conversation that opens the film between willis character and another train passenger,positive
the shot seems as though it were filmed like we were watching the two talk from between the train seats and the camera steadily glides back and forth between the two actors as they speak,positive
also very impressive is the films score by james newton howard who also scored shyamalans sixth sense and the similar film stir of echoes as well as this years dinosaur,positive
several of the scenes are driven by a very catchy beat and help to increase the tempo of the film,positive
one of the best examples of this is a scene in which dunne goes into a train station to exercise his powers,positive
the music in combination with the stellar visuals really go a long way towards making this an incredible movie,positive
if there was any one soundtrack i would make a must purchase this year this one would be it,positive
the film also boasts some great performances including a precocious child actor trying to vie for the oscar throne left vacant by haley joel osment,positive
willis turns in a great performance as the sad sack dunne who just cant seem to figure out why hes been depressed for the last few years,positive
his character almost seems pathetic when we first meet him but he eventually grows into his own under elijahs tutelage,positive
jackson is one of the better actors of our time and here he turns in yet another great performance as the ever injured elijah,positive
though his hairstyle is absurd jackson seems to infuse such a great deal of pain into his role that the mortar board hairdo can easily be overlooked,positive
robin wright penns role seems slightly underwritten but she still manages to get across the intense hurt of her characters need for love from her husband and her desire to make things work again,positive
spencer treat clark as the dunnes young son jeremy shows that shyamalan still has a knack for picking young actors and he turns in one of the most competent performances in the film,positive
out of all the characters jeremys is perhaps the most emotional and clark does a great job with the role,positive
where the film does lose points though is during its surprise ending,positive
shyamalan has said in interviews that he was going to do an ending that blew away the one presented by the sixth sense but i found myself saying that was it,positive
when unbreakable revealed its own ending,positive
its not that the ending is bad its just that the ending doesnt quite have the emotional punch that the other films did,positive
plus it almost seems like it sets itself up for sequels and i wont reveal the ending here but youll understand what i mean when you see it,positive
essentially what all of this means is that shyamalan has made another good film with unbreakable,positive
the only real problem is that the ending doesnt quite fill the shadow left by its predecessor,positive
as long as it isnt held to the standard that sixth sense set which it ultimately will be it should be a remarkably well liked film,positive
one thing seems clear though,positive
shyamalan definitely has an affinity for comic books that he would like to share with the world and many comic book fans will also delight the vision he presents in this film,positive
one way of telling if a film is good or not is by the length,positive
if a film is only 90 minutes but feels like 300 minutes then its crap,positive
but if a film last 2 12 hours and feels like 90 minutes then its excellent,positive
boogie nights falls into the latter catagory,positive
the director anderson delivers a funny hip yet sometimes violent film which flies along,positive
mark whalberg a k a,positive
marky mark plays eddie adams a seventeen year old with a certain gift in the midriff area,positive
jack horner reynolds is a adult film director who decides that eddie would be great in the adult movie business,positive
after running away from home eddie joins jack changes his name to dirk diggler and starts making erotic movies,positive
in the movie business dirk meets a whole load of characters which the film introduces very quickly and slickly such as scotty phillip seymour hoffman rollergirl graham amber moore and floyd phillip baker hall and little bill william h macy all the characters are well written well played and the audience gets to know them pretty well thanks to the excellent script,positive
we learn about ambers grief about not being able to see her child due to a divorce rollergirls hard time at school and little bills wife who sleeps with everyone except her husband,positive
but the best thing about the excellent boogie nights is paul andersons direction and writing,positive
the direction is fast thrilling and never holds up,positive
there are some great shots some lovely steadiocam and handheld camera sequences and lots of other neat directional touches,positive
the writing is fabulous with some intelligent dialogue some funny dialogue but none of the dialogue is crap like most hollywood films such as the lost world jurassic park 1997 or tommorow never dies 1997,positive
boogie nights really is a spectacular feat of direction and writing on par and sometimes betters quentin tarantinos films resevoir dogs 1992 and pulp fiction 1994,positive
the soundtrack is also excellent,positive
like american graffiti 1973 the film features some great old songs on the soundtrack which heightens the atmosphere and gives the film an extra lift,positive
also the costumes are great,positive
the clothes really do look like what people wore in the seventies and eighties,positive
the film although excellent does have some flaws,positive
firstly wahlberg although excellent cannot do highly scenes which require him to be angry,positive
in both scenes where he has to act angry his acting is so off the scenes tension and anger is lost,positive
but the rest of the cast are excellent,positive
burt reynolds is brilliant julianne moore shows real emotion and william h macy is great aswell but he always is,positive
another flaw with the film though is that the ending seems a bit tacked on,positive
it seems anderson saw the film was going on a bit and needed to wrap up quickly,positive
its a shame really as the rest of the film is perfectly paced,positive
but theyre small niggles really,positive
boogie nights is an excellent film,positive
superb directing writing acting and music all combine to make one spectacular film,positive
whatever you do do not miss out on boogie nights,positive
if there is one thing that bothers me about hollywood films its their predictable endings,positive
the devils advocate has the atypical hollywood ending when everything that should happen does,positive
unfortunately for the devils advocate this ending nearly collapses in on itself and ruins the entire film,positive
nevertheless the film does provide two and a half hours of pure entertainment note to self kill whomever was in charge of the previews for this film,positive
i dont think i was quite prepared for this movie because the trailers made it appear to be some supernatural horror film about satan,positive
well it does contain this element but what is not mentioned in the ads is the other plot elements and seemingly more interesting ones at that,positive
the devils advocate begins in florida with an ongoing trial in session,positive
kevin lomax keanu reeves is the defense attorney working for a client whom has been accused of raping a young girl,positive
he ends up with a notguilty verdict despite an emotional testimony from the victim heather matarazzo,positive
he leaves the courthouse with his lovely wife mary ann charlize theron where he is approached with an offer to travel to new york city to help choose a good jury,positive
he accepts mainly after seeing the paycheck he will receive and he flies to new york with his wife,positive
after proving his worth for selecting juries and his perfect winning streak in court the head of the firm john milton al pacino asks him to work permanently as a criminal lawyer,positive
he graciously accepts where he is treated almost as a god,positive
he is given an incredible apartment which is bigger than my entire house now and a hefty paycheck,positive
his life seems to be on the rise,positive
and of course his life suddenly begins to waver and slowly decline,positive
he is attracted to fellow employee christabella connie nielson and his wife begins to feel very lonely in her large apartment,positive
mary ann takes up a friendship with a neighbor who always gives advice especially if it is not wanted,positive
meanwhile kevin nabs a case surrounding alexander cullen craig t nelson who apparently murdered three people,positive
he spends hours upon hours with this case while forgetting his loving wife who may or may not be going insane,positive
all of this while john milton may or may not be the devil himself,positive
after a while things turn completely upsidedown as kevins wife claims to have seen monstrous images superimposed on her friends,positive
a fellow employee is murdered in the park and his mother judith ivey reveals information about kevins real father,positive
is it all just a big nightmare,positive
or is john milton really satan playing tricks with kevins life,positive
the devils advocate plays out fairly straightforward but for some odd reason the screenwriters wanted to surprise everyone by giving us something we dont expect,positive
is this surprise conclusion supposed to make us feel good and go home without feeling depressed or disturbed,positive
if so the devils advocate messes up completely and ironically i felt more depressed because of the ending as is now than i would have if it had ended ten minutes early,positive
i went into the devils advocate expecting a shocking horror film and that is exactly what i got,positive
i was settled in to be disturbed mentally and emotionally and that is what i got,positive
but what was the most disturbing and horrible aspect of the movie is the poor ending did i mention that i didnt like the ending,positive
the producers of this film take you on a thrilling roller coaster ride and just as it is ending they pull the rug out from under you,positive
films like se7en and the usual suspects can survive with this surprise ending because it is expected more or less,positive
we know it is going to end in an unpredictable way,positive
the devils advocate on the other hand ends unpredictably not from us knowing a lot but knowing nothing at all,positive
if that is confusing i recommend watching the film and then reading that again,positive
as for the film overall i enjoyed the entire first two hours being drawn in by a terrific character study and then adding the supernatural plot to increase the tension build from the character study,positive
the film runs like a wellbuilt clock slowly building until finally exploding with a highly charged climax and an unpredictable one at that,positive
and then you settle in for a nice resolution which does not occur,positive
it was at this point that i felt cheated,positive
taking us on a terror ride of intrigue we follow kevin lomax around as he is the centerpiece of the film,positive
everything occurs from his perspective,positive
he is our representation on screen sort of,positive
but we are forced to witness a conclusion which makes most of the film seem like a game,positive
i dont want to spoil the ending so all i can say is go see the film and decide for yourself,positive
perhaps the most shocking thing about the devils advocate is the extreme amount of everything,positive
it earned its r rating for a reason,positive
there is plenty of nudity sex violence gore and then you have gore violence sex and more nudity,positive
this film really isnt subtle about anything showing us everything,positive
it actually surprises me that this film did not receive an nc17 rating as it is quite harsh,positive
however the movie does have its merits and nudity and sex are among those,positive
i dont condone sex and nudity in films but if its there i might as well enjoy it,positive
the biggest merit of this film is also the most interesting to watch,positive
the confrontations between kevin lomax and john milton are entertaining but what stands out amidst this extreme hatred is the decline of the wife mary ann,positive
portrayed by the extremely effective charlize theron mary anns problems are incredibly intense and i found myself wanting to witness her decline,positive
this may sound uncaring but i wanted to watch because i felt sorry for her,positive
she is the most interesting character on the screen who is forced into a world where she is not wanted,positive
something the devils advocate contained actually shocked me for reasons other than extreme violence and nudity especially for a film of this nature,positive
the story actually has something to say about humanity,positive
in one of the last scenes john milton explains to kevin lomax the game god plays with his children he is satan of course,positive
he comments that it is human nature to lust and loathe in vanity,positive
then god sets up rules which contradict human nature,positive
this semireligious bashing is more humorous than frightening,positive
what milton says is so true about our society that i found myself laughing out loud partially thinking it was funny but patially realizing it was true,positive
these moral dilemmas are present throughout the devils advocate giving it an added depth many films skip over in their writing but im sure they came straight from the novel it was based on,positive
when a film has something to say about our society it deserves to be watched,positive
the cast of the devils advocate is one of the highlights as we see memorable faces and they put spins on those memorable faces we dont expect,positive
heather matarazzo makes a brief appearance as the terrorized victim in the opening court case and she does a great job,positive
probably the big surprise of this film is keanu reeves,positive
he has proven himself an uneven actor successes such as speed and bombs such as johnny mnemonic but he tops himself with this performance,positive
i have never seen him more believable to date,positive
al pacino is of course the scene stealer,positive
his devilish performance is equal to those of jack nicholson the witches of eastwick and max von sydow needful things,positive
he could have easily gone too far over the top in many scenes but he remains completely believable if that is the correct term,positive
jeffrey jones mostly known as the principal in ferris buellers day off also gives a good performance as eddie barzoon,positive
judith ivey manages a credible performance as the mother who holds a secret to kevins past,positive
connie nielson is very effective in her role and she also appears naked several times,positive
one familiar face with a twist was coach star craig t nelson who gives a very good performance,positive
the devils advocate is rated r for sexuality nudity violence language and some gore,positive
at 144 minutes this film moves along fairly quickly,positive
for the first two hours i sat completely engaged in the good performances and strong characters,positive
the technical quality is also remarkable with great special effects and a good musical score,positive
director taylor hackford has managed to create a very disturbing motion picture only to ruin a good chunk of tension with the final fifteen minutes,positive
i guess my biggest problem with the ending is the fact that i went into the theater expecting a disturbing film and hackford gave me just that for a long time,positive
but just before the end he got jitterish and relied on the hollywood safety net in order to make his film more mainstream,positive
personally i would have preferred it ending fifteen minutes early,positive
this british import follows the mis adventures of a group of heroin crazed scottish youths,positive
there is marc renton who narrates spud the dimwitted one sick boy the sean connery obsessive and begbee the violence obsessive,positive
powered by a top rate but not top name soundtrack iggy pop sleeper elastica lou reed the film follows renton who gets clean gets back into heroin and gets clean again,positive
some of the wit in this movie is sharp and pulp fictionesque and some is just dumb dumber gross the bed sheets and stupid the bb gun although the film starts out on a comic note it takes a sharp term in the middle and becomes almost depressing,positive
the film is based on an irving welsh novel bearing the same title,positive
i can honestly say that this is one of the best movies i have ever seen,positive
it is an obscure gem that has been over shadowed in the us by such movies as mission impossible and id4,positive
the film is hard to follow with the heavy accents of the actors,positive
this is a very original film as far as films go today,positive
it definetly deserves multiple viewings partly because of the slang and accents jeremy dennison mr orange net,positive
towards the middle of the sweet hereafter a crowded school bus skids on an icy road surface as it rounds a bend careens through the steel guard rail and disappears out of sight,positive
then in long shot we see the vehicle slowly sliding across what looks like a snowcovered field,positive
it pauses for a moment before the field cracks under the bus weight and the bright yellow vehicle vanishes in an effortless moment a single smooth second of time,positive
compare that scene if you will to the last eighty minutes of titanic when the behemoth sinks slowly and spectacularly to its watery demise and youll appreciate the futility of comparing greatness in films,positive
the scene in the sweet hereafter epitomizes all thats right with independent canadian director atom egoyans film,positive
its not sensational,positive
we dont see the inside of the bus with its payload of screaming terrified children being bloodied and battered about,positive
the bus doesnt explode or break into a thousand tiny pieces,positive
it simply leaves the road and silently slips beneath the surface of a frozen lake,positive
its a horrifying sequence made all the more so by calm and distance,positive
using a nonlinear approach to his narrative egoyan shifts back and forward in time connecting us with the inhabitants of the small british columbian town who have been severely affected by this tragedy,positive
fourteen children died in the accident leaving their parents and the town itself paralyzed with grief,positive
the catalyst at the center of the film is ambulance chaser mitchell stephens a wonderfully moving performance by ian holm who comes to sam dent to persuade the townsfolk to engage in a class action suit,positive
stephens who doesnt believe in accidents functions as a concerned involved observer scribbling details in his notebook and providing the parents with an opportunity to reach some kind of closure in the harrowing aftermath,positive
while stephens initial drive may be financial one third of the total settlement if he wins his involvement provides him more with an outlet to come to grips with his own loss,positive
his selfdestructive drugaddicted daughter has been in and out of clinics halfway houses and detox units for years,positive
egoyans attention to detail and ability to establish mood are so impeccable that even the sound of a kettle boiling resonates like a plaintive cry,positive
mychael danna who composed the shimmering music for the ice storm contributes another memorable score that shivers and tingles,positive
equally impressive is paul sarossys cinematography capturing the imposing canadian mountainsides and lowhanging fogs as splendidly as his shadowy interiorsin one scene a bright wall calendar serves to illuminate portions of a room,positive
the sweet hereafter while undeniably grim urges the viewer to grab onto life with both hands and not let go,positive
its a film of generous subtlety and emotion,positive
oliver stones latest feature is the last one standing in the long line of biographies of american presidents,positive
its a threehour long saga about the life of one of the most hated and misunderstood leaders of the 20th century,positive
stone doesnt hold back anything as he digs deep inside politics and legal maneuvers of the white house,positive
the director holds nixon responsible for everything he has done,positive
at the same time he creates a very human character a brilliant and tortured man that is caught in the dirty game of politics which is here pictured as a wild animal,positive
he is simply trying to tame it,positive
but the occasional switch to the raging sky and the clouds swiftly fleeing over the white house as events run ahead of the presidents ability to control them,positive
stone doesnt in any way apologize for nixon,positive
he blames not only nixons own character flaws but also the imperial presidency itself the system that once set in motion behaves with a mindlessness of its own,positive
nixon is a modern shakespeare story a saga about a ruler destroyed by his fatal flaws,positive
theres something almost majestic about the process as nixon goes down in this film there is no gloating but a watery sigh as of a great ship sinking,positive
sir anthony hopkins is staggering and plays nixon with incredible honesty and understanding creating a very emotional picture of the 37th american president,positive
joan allens magnificent and captivating performance is certainly worth an oscar statuette,positive
she is strong and loyal as mrs nixon,positive
the rest of the cast is equally magnificent including james woods j t walsh paul sorvino ed harris and bob hoskins,positive
everyone does a serious and demanding job no one are disappointing,positive
stone never loses focus and his direction is steddy honest and determined,positive
he is displaying the historical facts and at the same time concentrating at the human element,positive
at times he is showing to black and white showing flashbacks from nixons youth and childhood,positive
the flashy editing by brian berdan and frank corwin robert richardsons rich cinematography and john williams musical score create a hectic and bizarre atmosphere,positive
the films only fault is that its a bit tiering and overloaded with too much political material and legal maneuvers,positive
still its an honest and captivating a solid piece of movie making,positive
ive been told by several people youre old fashioned,positive
you want to do everything by hand topiary gardener george mendonca complains defending his continued resort to hand shears in trimming his intricately privetsculpted animal creations,positive
this is the only way you can do it and do it right,positive
snip snip,positive
some people believe that we are gonna replace ourselves by building these machines and that may be muses mit robot scientist rodney brooks who builds robots that run on instinct,positive
there may not be a place for humans in the future if were really successful,positive
you feel that theres a and looking directly into errol morriss camera,positive
i know you are,positive
you know i am,positive
in some ways the slickest film yet from nonfiction auteur morris the thin blue line a brief history of time fast cheap out of control is reportage of the highest order,positive
journalism students should dream of making connections like these,positive
crosscutting among interviews and filmed segments morris traces the lives of four disparate professionals who seem to share nothing but an immersion in their work and then threads them around one another in an intricate quadruple helix,positive
the fun is settling into your theater seat and wondering just what the hell one story can possibly have to do with the other,positive
what morris manages is something akin to an intellectual magic trick an interrogative sleight of hand,positive
one of the things that feels different about an errol morris documentary besides the alwaysstriking visuals is the interview style where subjects seem to look directly at the viewer,positive
weary of pressing his cheek against the camera lens to get this effect during conversations morris developed an elaborate doublecamera gadget he calls halfjokingly the interrotron,positive
through a rig that uses a pair of teleprompters to project video images of the interviewer for the subject and vice versa these folks talk startlingly right to the camera to the video image of morris and by extension to the audience,positive
the gardener wonders whether after his death anyone will be interested in maintaining the garden that hes devoted half his life to tending,positive
the robot scientist is more than a little pleased to note that his creations may be primal examples of what an insect or even an animal is a complicated set of sensory receptors,positive
the mole rat specialist is delighted to catalog the ways in which these vermin animals behave like insects and notes that they may be more suited to longterm survival than people,positive
and the circus trainer pines for a longlost ideal that was exemplified by worldrenowned trainer and showman clyde beatty who starred in such serials as zombies of the stratosphere excerpted at some length here with affection,positive
starting to detect the patterns,positive
fast cheap out of control contains a multitude of parallels and tiny intersections culminating in what feels like an elegy the film is dedicated to morriss late mother and stepfather,positive
the film is balanced on that airy precipice dividing the already musty past from the alternately exhilarating and terrifying space that is the future,positive
the title is taken from brooks wish that nasa would send a payload of hundreds of expendable robots to scurry about the martian surface creating a sort of road map for the terrain fast cheap and out of control,positive
with able assists from editors karen schmeer and shondra merrill and cinematographer robert richardson oliver stones longtime collaborator this becomes a cinematic contraption thats a wonder of narrative divergence and coherence,positive
further enhancing the pictures wacky intellectual mood is the playful score by alloy orchestra founder caleb sampson,positive
different story threads inform and comment on one another with the serene inscrutability of a kieslowski film or a surrealist dream,positive
by cobbling together out of these motley musings a thesis on the nature of craftsmanship invention and existence itself morris reveals the presence of cosmic themes creation evolution death in earthbound lives,positive
at the same time and just as significantly he pays tribute to a consuming passion for ones work,positive
this breakdown of the dichotomy between the everyday and the extraordinary is likely as profound as anything youll encounter in pop culture this year and the visuals cry out for the big screen,positive
dont miss it,positive
directed by errol morris edited by karen schmeer and shondra merrill cinematography by robert richardson music by caleb sampson u s 1997,positive
reflecting on bedazzled a lively comedy about the devil who seeks to possess the soul of a pathetic loser one sinful thought remains in my mind,positive
if hell means having to spend an eternity with elizabeth hurley who portrays the fiery demon then use that pitchfork and point me the way,positive
with her pouty lips irresistible british accent and wild display of haute couture hurley crackles with naughtiness and fills your mind with temptation,positive
its practically impossible to turn this beelzubabe down,positive
her next target is elliot brendan fraser a tech support geek who is clumsy awkward and just too eager to please,positive
to aptly picture him you would have to remember a saturday night live skit featuring steve the copy guy who effortlessly irritated his coworkers with his unpolished social skills,positive
eugene thus is loathed and feared by his coworkers who do their best to stay out of his way,positive
yet beyond his annoying mannerisms hes a lovable oaf,positive
he wishes that he could get closer to allison frances oconnor a coworker with whom he is infatuated but who has never taken notice of him,positive
however the odds of him getting together with her are about the same as a snowballs chance in hell,positive
dear god he prays,positive
i would give anything to have that girl in my life,positive
guess who then shows up,positive
she makes an offer that is too hard to refuse,positive
seven utterly fabulous wishes for one piddling little soul,positive
theres even an escape clause,positive
if elliots wish doesnt go exactly the way he likes he need only beep her one guess as to what the threedigit number is and he gets to start over,positive
the remainder of the film consists of elliots various fantasies that incorporate his personal desire to have enormous amounts of wealth power fame and allisons love,positive
but when he makes sweeping statements such as i want to be very very powerful and very very rich and married to allison hell soon learn that the devil is in the details,positive
for example and weve seen this several times in the trailers he is granted his wish but finds out that hes a columbian drug lord and that allison while married to him has her eyes on someone else,positive
apparently the devil is just as eager to skew his fantasies as she is to possess his soul,positive
his other wishes also end up with some strange but funny twist that shortcircuits his new life,positive
soon elliot wishes that he had never made that deal,positive
given the mischievous nature of the devil bedazzled has many amusing moments,positive
a lot of the credit goes to fraser who turns in a great comic performance,positive
he ably assumes various personas,positive
his funniest segment is when he wishes that he could be the most sensitive man in the world,positive
allison becomes so frustrated with him that she practically urges him to take advantage of her,positive
hurley also heightens the humor quotient especially in the transitional scenes when fraser waits to start his next wish after bailing out of the previous one,positive
